word,topic_0,topic_1,topic_2,topic_3
Auto part,6.7585242504719645e-06,0.0002820749068632722,6.638575541728642e-06,0.0014851486776024103
Promontory,6.755276444891933e-06,1.4396146070794202e-05,0.0004146186984144151,4.862632522417698e-06
Hat,6.868550826766295e-06,6.317282895906828e-06,0.0006424947059713304,0.00014606663899030536
Monk,0.00044557731598615646,6.363697593769757e-06,6.878199656057404e-06,4.973713657818735e-06
Dune,6.797897640353767e-06,6.27369490757701e-06,0.0018589445389807224,6.341073458315805e-05
Fixed link,6.738039701303933e-06,7.225346053019166e-06,6.623764875257621e-06,0.0001372207043459639
Aeolian landform,6.784503966628108e-06,6.257740551518509e-06,0.0013523328816518188,1.3971291991765611e-05
Lizard,9.625548409530893e-05,0.00020461410167627037,3.1534105801256374e-05,0.000499365443829447
Hare,6.7257324189995416e-06,0.00017832366575021297,6.683671927021351e-06,4.860258741246071e-06
Beauty,0.0008536172681488097,7.467468549293699e-06,0.0051754736341536045,0.0011502625420689583
Beagle,8.802604497759603e-06,0.00010961158841382712,6.607701379834907e-06,4.85173768538516e-06
Train,6.7388941715762485e-06,6.200639745657099e-06,6.61769081489183e-06,0.0001400129694957286
House gecko,6.731160738127073e-06,0.00027279058122076094,6.623625722568249e-06,5.299299573380267e-06
Fishing vessel,6.8409376581257675e-06,0.002095676027238369,6.7514829424908385e-06,5.584973769146018e-05
Paint,6.740815933881095e-06,6.186062819324434e-06,0.00012332627375144511,4.85848840980907e-06
Ballet dancer,0.0002988539054058492,6.186369319038931e-06,6.62157935948926e-06,4.859711680182954e-06
Line,6.440396828111261e-05,0.0010390463285148144,8.497833732690196e-06,0.0010497618932276964
Column,5.983596565783955e-05,6.208639661053894e-06,0.0003388092736713588,4.86136650579283e-06
Stoat,1.018293096421985e-05,0.00010620495595503598,6.6158104345959146e-06,4.852177426073467e-06
Arthropod,6.728112566634081e-06,6.189615305629559e-06,6.6118491304223426e-06,0.00014008802827447653
Wheel,6.749204203515546e-06,9.599270015314687e-06,7.708009434281848e-06,0.000532182224560529
Fish,0.0004453710571397096,0.02270585112273693,7.260892289195908e-06,0.00012622884241864085
Thunder,6.758607923984528e-06,5.234198033576831e-05,0.0003427677438594401,4.863671620114474e-06
Lumber,0.0009314044145867229,6.45686304778792e-06,6.975503765715985e-06,4.990447905584006e-06
Great dane,0.00012553902342915535,6.18013064013212e-06,6.613841833313927e-06,4.854088729189243e-06
langur,0.0002987610059790313,6.197488801262807e-06,6.623764875257621e-06,4.866900781053118e-06
Pattern,0.003585715079680085,1.4465590538748074e-05,0.0007802949985489249,4.220425762468949e-05
Atmospheric phenomenon,0.00696184067055583,0.002813356928527355,0.016294414177536964,0.005021247081458569
Cliff,0.002244943752884865,8.048749805311672e-06,6.741664492437849e-06,6.2379526752920356e-06
Fur clothing,6.7233531808597036e-06,6.1790346990164835e-06,6.605660018976778e-06,9.060613956535235e-05
Underwater,0.0003356431261636317,0.02167556993663311,0.00016912739374674857,5.440499444375746e-05
Universe,0.0009165001101791859,5.573342787101865e-05,6.6361576500639785e-06,4.872859335591784e-06
Moraine,0.0002713044814299792,6.206236321304459e-06,6.6365942075208295e-06,1.1287461347819772e-05
Lavender,6.73069234835566e-06,6.1994455791136716e-06,6.869179742352571e-06,0.00013937735639046878
Banner,6.89254056851496e-06,6.375129487423692e-06,6.886154551466461e-06,0.000672107154969126
Prairie,6.824197953392286e-06,0.002058669924736023,1.5790639736223966e-05,0.0006736243958584964
Road trip,9.01224666449707e-06,6.237090019567404e-06,6.665270120720379e-06,0.000316820660373196
Reservoir,6.8470076257654e-06,0.0014442612882703543,6.6426223384041805e-06,4.676609023590572e-05
Mustelidae,9.894495633488987e-06,0.00010684986045816913,6.621465672651539e-06,4.8597025852359366e-06
Forest,7.588153039250756e-06,0.0022314100060611963,0.002090613590553403,0.006523782387375832
Insect,6.779627256037202e-06,6.237643447093433e-06,6.682187176920706e-06,0.0008738202159292996
Crane,6.7339797169552185e-06,0.00017854470934253186,6.614901849388843e-06,4.85643158754101e-06
Youth,2.503819632693194e-05,0.0011722935596480966,6.634777946601389e-06,5.332007276592776e-06
Ski touring,0.00029749804525636137,6.1916875893075485e-06,6.624029992963187e-06,4.858812644670252e-06
Graphics,0.0004270205390639603,1.2382046406855807e-05,6.661432053078897e-06,4.869305485044606e-06
Stingray,6.754645255568903e-06,0.0007978471112437546,6.641798790951725e-06,4.86870203530998e-06
Compact car,6.719757038808893e-06,6.179411684570368e-06,6.6057291405741125e-06,9.061270975507796e-05
Bridge,7.3860815064108465e-06,3.972235572291538e-05,0.0004932375741191208,0.0007564526749774814
Backlighting,7.1374915933120064e-06,0.000931963324546814,0.00035865852260030806,0.001007782411761582
Tints and shades,0.0006018842686899006,1.0272029612679034e-05,6.663763542746892e-06,2.113803020620253e-05
Player,0.0004084268002770841,1.197094843519153e-05,6.6488905758887995e-06,9.36610740609467e-06
Horse harness,6.723853402945679e-06,6.181451226439094e-06,6.60894920656574e-06,9.058989962795749e-05
Tea,6.7404239416646305e-06,6.1994455791136716e-06,0.0004410519322846085,4.8572514970146585e-06
Collage,0.00012375843652989715,6.190099156810902e-06,7.139220997487428e-06,4.8536908252572175e-06
Steering wheel,6.789209692215081e-06,1.746254929457791e-05,6.694216608593706e-06,0.00045904653961770236
Charcoal,1.4344603187055327e-05,6.2022013480600435e-06,0.00041788193630054593,4.859285581915174e-06
Music,6.855992069176864e-06,0.00041097780922427773,6.767605555069167e-06,4.900939075014321e-06
Gridiron football,0.0004084268002770841,1.197094843519153e-05,6.6488905758887995e-06,9.36610740609467e-06
Dog breed,0.00250994972884655,7.685229502385482e-05,6.785668574593728e-06,3.359369293320924e-05
Herd,6.819038844696479e-06,0.00033732346491888165,0.002765847835689783,0.000332897761836648
Livestock,0.0011400280054658651,0.00020127267634961754,0.0001249340857611969,6.209765160747338e-06
Coral reef fish,4.597549923346378e-05,0.003206015797331929,6.635720637859777e-06,4.86141789224348e-06
Tradition,0.0094098299741745,3.1486444640904665e-05,1.3953981579106767e-05,3.433895471971482e-05
Light,0.0024570429231971502,0.004256400279700756,0.004329820163547993,0.001470739720389247
Bathing,6.815138021920575e-06,8.893024642020464e-06,6.732002020726213e-06,0.0006658320198766887
Siberian,0.0002591013617347926,6.204295459610876e-06,1.4997573089203797e-05,7.796735189913306e-06
Folk instrument,0.00012555409921333194,6.182712695590453e-06,6.609056526940549e-06,4.852552137890598e-06
Alps,0.0032965680584311485,3.8431848224718124e-05,6.707444754283642e-06,0.0001500791113357991
Runway,6.734763246640796e-06,0.00017855748592410237,6.610695436393144e-06,4.855940915149404e-06
Working animal,7.040918717393652e-05,1.030675684887683e-05,0.004019187763333321,0.0006486664642579854
Glacial lake,1.0027382813859731e-05,2.367473643971607e-05,6.671794835710898e-06,0.001860152231529355
Personal protective equipment,6.7466685322870035e-06,1.0183533049712423e-05,6.6341071942588314e-06,0.0015578116290271282
Fen,6.743336598447058e-06,6.744738584529841e-06,0.00043879522127099335,4.8603515097056516e-06
Demonstration,0.00019413679547142237,6.196011327119777e-06,6.607650902878959e-06,4.853598056797637e-06
Musician,7.064766123221489e-06,0.0004140484961681068,0.00028877484146505594,5.0076391744369175e-06
Horn,6.798908998462139e-06,0.0009769257158041,0.0008055039215832949,0.00027918958221562207
Mammal,0.009253286756575108,0.003375992877408862,0.002062086947262287,0.012927830219268799
Textile,2.3093560230336152e-05,6.577460226253606e-06,9.607952961232513e-06,0.004578490741550922
Long hair,8.408196299569681e-05,0.001819887780584395,0.0007932361913844943,0.0008752455469220877
Tricycle,6.729960659868084e-06,6.196868071128847e-06,6.616226528421976e-06,9.05145934666507e-05
Field,0.0001706855109659955,0.0004503481322899461,0.0019873646087944508,0.0009883495513349771
Bicycle drivetrain part,6.714612936775666e-06,0.00011552398063940927,6.607512204936938e-06,4.848934622714296e-06
Western lowland gorilla,0.0007945812540128827,0.00041259775753133,2.3092239644029178e-05,6.298625521594658e-05
Aquarium decor,6.780325747968163e-06,6.245000349736074e-06,6.701408892695326e-06,9.004476305563003e-05
Seamount,6.755276444891933e-06,1.4396146070794202e-05,0.0004146186984144151,4.862632522417698e-06
Bear,0.005571384914219379,4.7011762944748625e-05,9.889397188089788e-05,0.0007137893699109554
Ranch,6.7627215685206465e-06,0.0001514409523224458,0.0008502783603034914,4.890597210760461e-06
Dike,0.00012557853187900037,6.179965566843748e-06,6.606353053939529e-06,4.8516080823901575e-06
Cat,7.668010948691517e-05,6.259972906264011e-06,1.5869520211708732e-05,0.0005670617683790624
Stairs,1.976585917873308e-05,0.0010035955347120762,7.632228516740724e-06,4.859373802901246e-06
Party,0.00018547078070696443,6.244053565751528e-06,0.00039666463271714747,2.0825444153160788e-05
Fashion design,6.7734358708548825e-06,6.231453880900517e-06,0.0002611387462820858,8.87209753273055e-05
Fungus,6.720917099301005e-06,0.00011550282943062484,6.605697763006901e-06,4.850451659876853e-06
Sunlight,7.5767425187223125e-06,0.0022101032081991434,0.003154953708872199,0.001156298560090363
Observatory,6.752777153451461e-06,0.0002360064972890541,6.6444408730603755e-06,1.6150557712535374e-05
Bony-fish,7.561998791061342e-05,0.00030058002448640764,6.661101451754803e-06,4.882073881162796e-06
Valdivian temperate rain forest,6.72680380375823e-06,6.200858479132876e-06,6.623259650950786e-06,0.0001400295295752585
Rhesus macaque,0.0004925942630507052,3.306851795059629e-05,6.660377493972192e-06,4.988530236005317e-06
Conversation,6.754181413270999e-06,6.230229701031931e-06,0.00010811617539729923,0.00022946724493522197
Digital compositing,7.670611012144946e-06,2.9681124942726456e-05,0.0014281717594712973,4.894091944152024e-06
Requiem shark,7.391091457975563e-06,0.002254936145618558,6.6431989580451045e-06,4.877215815213276e-06
Headgear,7.432597612933023e-06,7.2153065957536455e-06,0.00016483876970596611,0.004446317907422781
Human settlement,7.476696282537887e-06,0.0035850584972649813,7.965637450979557e-06,0.0008935873047448695
Sitting,1.4504697901429608e-05,9.960452007362619e-05,7.483808531105751e-06,0.0059387534856796265
Cycling,6.732425845257239e-06,0.00027571729151532054,6.631709766224958e-06,4.860750323132379e-06
Northern gannet,6.7762916842184495e-06,6.222629053809214e-06,6.668258265563054e-06,0.0003229606372769922
Western riding,1.240646633959841e-05,6.202827989909565e-06,0.00017427255806978792,4.8571355364401825e-06
Middle ages,0.00029694559634663165,6.225193374120863e-06,6.678657427983126e-06,4.8780111683299765e-06
Muscle,1.1349441592756193e-05,0.0063857268542051315,1.0665433364920318e-05,7.680064300075173e-05
Ocean,0.00011436629574745893,0.007115047890692949,0.016616633161902428,0.002745236037299037
Sky,0.02447289414703846,0.027645228430628777,0.05422290414571762,0.02098628133535385
Cumulus,1.1264985914749559e-05,0.001992166507989168,3.6137345887254924e-05,4.965353582520038e-06
Tent,6.752024091838393e-06,6.219567694643047e-06,0.001108459779061377,5.695499567082152e-06
Skin,0.0020775189623236656,7.3161445470759645e-06,0.0029741807375103235,0.0020723571069538593
Aqua,6.883738024043851e-06,0.0007939022034406662,0.0014273329870775342,5.382350991567364e-06
Stand up paddle surfing,6.830891379649984e-06,0.0004426424275152385,6.752770786988549e-06,0.00026402552612125874
Cuisine,7.312524303415557e-06,6.636815669480711e-06,0.0019261435372754931,8.390309812966734e-05
Fashion,1.0743149687186815e-05,0.001385000068694353,7.615143204020569e-06,0.0019421782344579697
Tropical and subtropical coniferous forests,6.725334515067516e-06,0.0002749505511019379,6.614062840526458e-06,4.857497060584137e-06
People,0.006978508550673723,8.927009912440553e-05,7.801748324709479e-06,0.005681116133928299
Giraffe,7.039605861791642e-06,8.240677561843768e-05,0.00024313964240718633,0.002825814997777343
Plant community,0.00023908697767183185,1.2934217011206783e-05,1.8651862774277106e-05,0.0009971063118427992
Tree,0.01336893904954195,0.01225198619067669,0.011542344465851784,0.021855143830180168
Formation,0.013896327465772629,3.981838744948618e-05,4.002909190603532e-05,0.00012089906522305682
California sea lion,7.056776667013764e-05,5.105853415443562e-05,6.654815479123499e-06,0.0009099481976591051
Pilgrims,0.00019404369231779128,6.18957983533619e-06,6.626607955695363e-06,4.8628271542838775e-06
Neighbourhood,1.834228532970883e-05,0.001232816488482058,0.0005185364279896021,0.0014391198055818677
Produce,6.7404239416646305e-06,6.1994455791136716e-06,0.0004410519322846085,4.8572514970146585e-06
Daughter,0.0002683304192032665,6.3412821873498615e-06,0.0004554392653517425,0.0007632633205503225
Sports gear,0.0004084268002770841,1.197094843519153e-05,6.6488905758887995e-06,9.36610740609467e-06
Eastern box turtle,6.772273536626017e-06,6.230063263501506e-06,3.729552554432303e-05,0.00027200760086998343
Daytime,1.3415766261459794e-05,0.004008227027952671,5.300500197336078e-05,4.989229637430981e-06
Air sports,6.755347385478672e-06,6.213443612068659e-06,0.00040253481711260974,1.5057191376399714e-05
Labyrinth,7.717070729995612e-06,6.215097073436482e-06,0.00018730945885181427,4.867787538387347e-06
Full-size car,6.762760222045472e-06,6.221655894478317e-06,0.00031479765311814845,5.602177407126874e-05
Skateboard,6.725943876517704e-06,6.1814980654162355e-06,9.012186637846753e-06,8.527803584001958e-05
Reflecting pool,6.719647899444681e-06,6.184623543958878e-06,0.00012345300638116896,4.847492164117284e-06
Market,6.888387360959314e-06,2.1472831576829776e-05,0.0008267236407846212,0.0007099261856637895
Tropics,6.76638592267409e-06,6.3447664615523536e-06,0.0007036129827611148,5.0040061978506856e-06
Accipitriformes,6.8099407144472934e-06,1.5479432477150112e-05,6.716265488648787e-06,0.0005750259733758867
Magenta,0.0004116157942917198,1.8516951968194917e-05,0.00040288755553774536,1.5049654393806122e-05
Performance car,8.737692951399367e-06,6.218648650246905e-06,1.886564314190764e-05,0.00018487582565285265
Gondola,6.749603016942274e-06,0.000412161200074479,6.645201210631058e-06,4.867337338509969e-06
Toddler,6.790433417336317e-06,6.249278158065863e-06,0.0006452083471231163,0.00014484109124168754
Wind wave,7.109434591257013e-06,0.00017248484073206782,0.0016196012729778886,0.0005452651530504227
Python,6.8452513914962765e-06,6.250702426768839e-06,6.6687289290712215e-06,0.0002702635247260332
Shoe,0.0009764190763235092,6.357000984280603e-06,6.85448185322457e-06,6.123580533312634e-06
Greater flamingo,6.755315098416759e-06,6.208556897036033e-06,6.645663688686909e-06,0.0002142503799404949
Burro,7.4262347879994195e-06,0.00011208186333533376,7.029060270724585e-06,4.855246061197249e-06
Tower block,6.7535052039602306e-06,0.00038949563167989254,6.6451375460019335e-06,1.0670031770132482e-05
Hill station,0.00011305588122922927,5.7426201237831265e-05,0.0009837666293606162,0.003281205426901579
Lamnidae,0.0004848252865485847,0.0033369429875165224,3.604052835726179e-05,4.945321052218787e-06
Brick,6.811174898757599e-06,6.248485533433268e-06,0.0008585877367295325,2.2897156668477692e-05
Ice cap,0.0005915470537729561,2.8562657462316565e-05,0.00014168961206451058,0.0011946241138502955
Tower,6.75750607115333e-06,1.4666650713479612e-05,3.532629125402309e-05,0.0015337448567152023
Rock concert,7.487449693144299e-06,6.192768069013255e-06,6.621964530495461e-06,0.00021364765416365117
Beaver,6.789798590034479e-06,0.00026902122772298753,6.674251380900387e-06,5.72384669794701e-06
Paddy field,6.713677976222243e-06,6.185962320159888e-06,0.00012345888535492122,4.849591277888976e-06
Mode of transport,6.965937700442737e-06,0.0016264388104900718,8.083873581199441e-06,0.003392321988940239
Porcupine,1.695368337095715e-05,0.00038468590355478227,6.653926902799867e-06,4.8698721002438106e-06
Sport climbing,3.8287165807560086e-05,6.212856987986015e-06,0.001118023181334138,4.869222266279394e-06
Bicycle wheel,6.723314527334878e-06,0.00011544865265022963,6.615216989303008e-06,4.854186045122333e-06
Hognose snake,6.7547030084824655e-06,6.183066489029443e-06,6.606567239941796e-06,9.051735833054408e-05
Dusk,6.913092875038274e-06,0.0015848521143198013,0.0014710581162944436,1.1600560355873313e-05
Stately home,6.725969797116704e-06,0.00017698774172458798,7.096740318957018e-06,4.853625796386041e-06
Boats and boating--Equipment and supplies,6.764953468518797e-06,0.00010284807649441063,6.658027814410161e-06,0.0014969509793445468
Tiger shark,0.000287559611024335,0.003383110975846648,6.788684913772158e-06,4.9435102482675575e-06
Pelican,6.7187511376687326e-06,6.180661330290604e-06,6.6088737185054924e-06,9.060432785190642e-05
Dancer,0.000781012699007988,2.2956475731916726e-05,6.678746558463899e-06,4.89080684928922e-06
Crowd,0.003507779911160469,0.0021169139072299004,6.853030754427891e-06,5.213603071752004e-05
Land lot,0.0005418836954049766,0.0016916039166972041,1.2142324521846604e-05,4.921209438180085e-06
Balloon,6.755347385478672e-06,6.213443612068659e-06,0.00040253481711260974,1.5057191376399714e-05
Arecales,0.0007936853216961026,6.482900971604977e-06,1.8968114090966992e-05,5.163475634617498e-06
Hawker,2.1112162357894704e-05,6.283455149969086e-06,6.742603545717429e-06,0.0006442989688366652
Monochrome photography,5.453949052025564e-05,2.606571615615394e-05,7.093262411217438e-06,0.005015384405851364
Window covering,6.764611498510931e-06,6.222237516340101e-06,0.0009093093103729188,6.999453489697771e-06
Red sky at morning,6.716380539728561e-06,0.00011550194903975353,6.607903287658701e-06,4.852181973546976e-06
Anthurium,0.0009342449484393001,6.264810508582741e-06,6.7276309891894925e-06,4.896173777524382e-06
"Ducks, geese and swans",6.731847861374263e-06,6.2005628933548e-06,0.0002932460338342935,4.956184966431465e-06
Marketplace,6.806888904975494e-06,6.284341907303315e-06,2.6622537916409783e-05,0.0006358432583510876
Underwater diving,6.753337856935104e-06,3.0077773772063665e-05,0.0015857910038903356,4.864255970460363e-06
Pony,0.00012552285625133663,6.185054189700168e-06,6.614271114813164e-06,4.853403879678808e-06
Musical instrument,0.0002991113578900695,6.250046681088861e-06,6.67039557811222e-06,4.9043942453863565e-06
Harrier,8.832229468680453e-06,0.00010947013652184978,6.620367003051797e-06,4.8569550017418806e-06
Surface water sports,1.9983275706181303e-05,6.24487529421458e-06,9.72868383541936e-06,0.00028835490229539573
Fashion accessory,0.00030567822977900505,6.265336196520366e-06,9.304358172812499e-06,0.0022318025585263968
Common eland,6.728433163516456e-06,1.186306144518312e-05,0.00017308414680883288,4.8632355174049735e-06
Winter sport,0.0004482789081521332,6.2090543906379025e-06,6.647229383816011e-06,4.8659912863513455e-06
Picnic,0.00022665722644887865,6.260868758545257e-06,0.0006178507464937866,4.901023203274235e-06
Mist,2.590127769508399e-05,6.900413154653506e-06,0.0004122024984098971,0.004209910053759813
Pointing breed,0.00027685845270752907,1.2379885447444394e-05,6.632842087128665e-06,4.859698037762428e-06
Coyote,8.931509910325985e-06,6.199256404215703e-06,6.6268735281482805e-06,0.0005130228819325566
Rhinoceros,7.00683995091822e-06,0.00039920155541040003,3.289862797828391e-05,0.0005356507608667016
Thunderstorm,6.758607923984528e-06,5.234198033576831e-05,0.0003427677438594401,4.863671620114474e-06
Tooth,1.8610304323374294e-05,6.215856046765111e-06,0.0002603236644063145,4.865457412961405e-06
Glacial landform,0.0038726108614355326,6.285312792897457e-06,6.7455748649081215e-06,0.001315578119829297
Domestic rabbit,6.744442544004414e-06,0.00017815113824326545,6.714228675264167e-06,4.862131845584372e-06
Bride,0.0002119185373885557,8.760020136833191e-06,6.66125379211735e-06,7.328627543756738e-05
Bird,2.2846727006253786e-05,0.0003303247503936291,0.0007161273970268667,0.00804221723228693
Nail,0.0001931053411681205,6.289102202572394e-06,6.707764441671316e-06,0.00021620503684971482
World,0.0008306700037792325,7.87704084359575e-06,7.502116204705089e-06,0.0025152764283120632
Navel,6.159539771033451e-05,0.0003009600914083421,6.731283065164462e-06,0.0002989947097375989
Marine invertebrates,6.781554020562908e-06,3.338411988806911e-05,6.675893928331789e-06,0.0002741182397585362
Hospital bed,6.7212504291092046e-06,0.000115466486022342,6.614485300815431e-06,4.852172423852608e-06
Biome,6.861558631499065e-06,0.0028044821228832006,6.754896276106592e-06,4.515010368777439e-05
Display device,6.734981525369221e-06,0.0001783901680028066,6.624687102885218e-06,4.881999757344602e-06
Bovine,0.00029514238121919334,2.4945173208834603e-05,0.0022507929243147373,5.370342933019856e-06
Automotive wheel system,6.728022526658606e-06,7.797917533025611e-06,6.612214747292455e-06,0.00045761658111587167
Pink,0.00033128223731182516,0.0005782096413895488,7.398863090202212e-06,0.0015316071221604943
Firearm,6.785953701182734e-06,0.00041217083344236016,0.00029297321452759206,4.884318514086772e-06
Windshield,6.951781870156992e-06,0.00010196686343988404,6.882457910251105e-06,0.0014947440940886736
Garden,0.00012551687541417778,6.192130513227312e-06,6.607083832932403e-06,4.854162853007438e-06
Costume design,7.115254447853658e-06,0.00011427046410972252,6.616668542847037e-06,4.85159898744314e-06
Water resources,1.013534074445488e-05,0.00751171400770545,1.1497020750539377e-05,0.0006989784887991846
Community,0.0023780264891684055,2.5823388568824157e-05,6.808953457948519e-06,0.0008716325392015278
Brown hair,6.76566287438618e-06,6.229612154129427e-06,0.0004579855012707412,0.0011616779956966639
Horse and buggy,6.7283563112141564e-06,6.191055490489816e-06,6.6165798671136145e-06,9.053531539393589e-05
City,0.0001720316067803651,0.004957374185323715,0.003367134602740407,0.002884730463847518
Hot air ballooning,6.755347385478672e-06,6.213443612068659e-06,0.00040253481711260974,1.5057191376399714e-05
Rabbit,6.728337211825419e-06,0.00017844240937847644,6.657913218077738e-06,4.851802259508986e-06
Hawk,6.758118161087623e-06,1.5491514204768464e-05,6.65200468574767e-06,0.00019350944785401225
Film noir,6.72051965011633e-06,6.191705324454233e-06,6.607468094443902e-06,0.00014011435268912464
Waterway,6.770775144104846e-06,0.005100295878946781,7.763620487821754e-06,1.2239238458278123e-05
American pit bull terrier,0.0001255396200576797,6.184127869346412e-06,6.607096565858228e-06,4.856209216086427e-06
Rough-toothed dolphin,6.762611974409083e-06,0.0005163047462701797,6.655570814473322e-06,4.874937076237984e-06
Badlands,0.0055586183443665504,6.229332484508632e-06,6.643655069638044e-06,4.959385933034355e-06
Cobalt blue,6.766405022062827e-06,0.00039657403249293566,6.665791261184495e-06,8.538581823813729e-06
Marine iguana,6.719802058796631e-06,0.0006602209177799523,6.6076636358047836e-06,5.107146080263192e-06
Dugong,6.7282921918376815e-06,7.764042493363377e-06,0.00018514384282752872,4.856024133914616e-06
Concert,7.4517888606351335e-06,6.2038634496275336e-06,6.622356067964574e-06,0.00021370695321820676
Fault,0.00012558620073832572,6.180378022691002e-06,6.60500472804415e-06,4.850710411119508e-06
Morning,5.9287653130013496e-05,0.0028589938301593065,0.010011550039052963,0.0026257855352014303
Nebula,0.00012553650594782084,6.183361165312817e-06,6.612820470763836e-06,4.853135123994434e-06
Mud,0.0007016349118202925,6.362162366713164e-06,1.1241343599976972e-05,0.0004630311450455338
Bird of prey,6.912248863955028e-06,1.5602818166371435e-05,2.6196248654741794e-05,0.0017180428840219975
Holding hands,6.787869551772019e-06,2.5318775442428887e-05,1.6389738448197022e-05,0.00026457878993824124
Horizon,9.436744585400447e-05,0.0027647442184388638,0.014526745304465294,6.4637570176273584e-06
grey fox,6.724488230247516e-06,6.185685379023198e-06,6.6108277678722516e-06,0.0005189722287468612
Skateboarding,6.733812824677443e-06,6.198115443112329e-06,9.721208698465489e-06,8.380680810660124e-05
Sail,6.735598162777023e-06,7.200953405117616e-06,6.6234488258487545e-06,0.00013729046622756869
Rodent,1.706929106148891e-05,0.0007307568448595703,6.729626875312533e-06,5.290568878990598e-06
Parasite,6.737332569173304e-06,6.193984972924227e-06,6.625925379921682e-06,0.00014001484669279307
Kudu,6.736202067259001e-06,1.4385687791218515e-05,0.00016667482850607485,4.860787157667801e-06
Trestle,8.905653885449283e-06,0.00010525673133088276,6.6158227127743885e-06,5.86641681366018e-06
Wind turbine,0.0014315324369817972,1.274751775781624e-05,6.9473148869292345e-06,4.893326604360482e-06
Llama,0.00029838457703590393,0.00041244825115427375,6.745021892129444e-06,4.922871085000224e-06
Diatonic button accordion,0.00012552728003356606,6.188977749843616e-06,6.60760042592301e-06,4.854658072872553e-06
Speleothem,0.00010868268873309717,6.221952844498446e-06,6.647343525401084e-06,0.00039489383925683796
Historic site,0.0037724506109952927,6.302780093392357e-06,8.893118319974747e-06,1.6443187632830814e-05
Bazaar,6.806888904975494e-06,6.284341907303315e-06,2.6622537916409783e-05,0.0006358432583510876
Military officer,0.0007032923167571425,6.254059371713083e-06,0.00015641935169696808,4.88463547299034e-06
Hula hoop,6.730846507707611e-06,0.00017854505858849734,6.619496161874849e-06,4.8552647058386356e-06
Mesh,6.819019290560391e-06,0.00041134856292046607,6.73475005896762e-06,4.891385287919547e-06
Street,7.352074590016855e-06,0.0007819554884918034,7.691054634051397e-06,0.0048903971910476685
Wall,0.0010227798484265804,0.00020806814427487552,0.0037604428362101316,9.777800005394965e-05
Butcher,6.789352028135909e-06,2.533430597395636e-05,0.0008169334614649415,1.873652945505455e-05
Summer,6.830621714470908e-05,2.4398665118496865e-05,0.0015683521050959826,3.87232648790814e-05
Moss,0.00012490537483245134,6.2349076870305e-06,6.696579021081561e-06,4.884626378043322e-06
Old-growth forest,6.781528554711258e-06,7.316102710319683e-06,0.0003220855724066496,0.0020542640704661608
Fossil,6.730012046318734e-06,6.184835910971742e-06,0.0001233792136190459,4.855903625866631e-06
Stone carving,0.00019416253780946136,6.183337973197922e-06,6.612795004912186e-06,4.854968210565858e-06
Campfire,0.00030444993171840906,0.00011570569040486589,0.0002883774577639997,4.928428097628057e-06
Estuary,6.73981321597239e-06,0.00025215293862856925,1.4303866919362918e-05,4.861167326453142e-06
Coast,7.415619165840326e-06,0.0007372190593741834,0.005860565230250359,0.0009651948348619044
Sound,0.00029811321292072535,0.0005901127588003874,6.661241059191525e-06,4.887366230832413e-06
Human body,6.159539771033451e-05,0.0003009600914083421,6.731283065164462e-06,0.0002989947097375989
Northern hardwood forest,6.777907401556149e-06,6.228257461771136e-06,6.662581654381938e-06,0.0003226534172426909
Facial hair,6.768179900973337e-06,0.00012601005437318236,1.5936904674163088e-05,0.0007091889856383204
Racing,0.000262610730715096,6.224415756150847e-06,6.673449661320774e-06,1.4008168363943696e-05
Poison dart frog,6.7167648012400605e-06,0.00011549512419151142,6.614422545681009e-06,4.8488604988961015e-06
Lighting accessory,0.000673341506626457,6.315210612228839e-06,6.851462330814684e-06,4.9139025577460416e-06
Orange,6.754909463779768e-06,0.0010039095068350434,2.076026430586353e-05,4.8663996494724415e-06
Club,6.757235041732201e-06,6.2094509303278755e-06,0.00040300149703398347,1.4957721759856213e-05
Troop,6.766372735000914e-06,1.7800210116547532e-05,0.0016471219714730978,5.161723038327182e-06
Clothing,0.0002987023035530001,6.196549293235876e-06,6.618120096391067e-06,5.063919161329977e-06
Smile,0.006614356767386198,7.959573849802837e-05,8.626783710496966e-06,0.003505445783957839
Cartilaginous fish,0.0002766552206594497,0.006583708338439465,6.926528840267565e-06,2.615256562421564e-05
Tarn,6.733414465998067e-06,9.385828161612153e-05,1.5682973753428087e-05,4.858590273215668e-06
Fur,0.0024009726475924253,6.248962108656997e-06,7.993870895006694e-06,0.0011006436543539166
Spire,6.780907369829947e-06,6.252455477806507e-06,0.0008436159696429968,2.917401616286952e-05
Mining,6.7620248955790885e-06,6.233997737581376e-06,0.00029326952062547207,4.903341960016405e-06
Lip,4.457462273421697e-05,7.390428891085321e-06,0.0017608123598620296,0.0010286313481628895
Flag,0.00012175830488558859,6.219793249329086e-06,7.68078552937368e-06,4.8879442147153895e-06
Off-road vehicle,0.0007791777024976909,8.787528349785134e-05,6.700565336359432e-06,4.89348485643859e-06
Technology,0.0006999600445851684,0.002097787568345666,6.755617960152449e-06,4.287419142201543e-05
Costume,1.797379445633851e-05,0.002692672424018383,6.6595007410796825e-06,5.785510438727215e-06
Scaled reptile,6.857947482785676e-06,0.0001068223500624299,6.796879915782483e-06,0.001505021471530199
Abseiling,0.0008760158671066165,6.231008228496648e-06,2.99045041174395e-05,4.876666935160756e-06
