word,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
cow-goat family,2.8360348096612142e-06,2.6564343897916842e-06,0.001427850336767733,2.9578818612208124e-06,2.4388857582380297e-06,2.153290552087128e-06
hawksbill sea turtle,2.8460649446060415e-06,2.663821760506835e-06,8.114751108223572e-05,4.9096426664618775e-05,2.4465034584864043e-06,0.003780150320380926
bed,2.8392930744303158e-06,2.6566319775156444e-06,1.0413506288386998e-06,2.9605346298922086e-06,0.0033466059248894453,2.1543874026974663e-06
campfire,2.836838120856555e-06,2.656733386174892e-06,0.00019274730584584177,2.9566353987320326e-06,2.440472599118948e-06,2.154662752218428e-06
graduation,2.8351043965813005e-06,2.657706545505789e-06,0.000305318710161373,2.9565169370471267e-06,2.438669525872683e-06,2.1554826616920764e-06
forest,0.00015887562767602503,8.87647329363972e-05,0.006630581803619862,3.0115529625618365e-06,0.0001395468134433031,2.1775490495201666e-06
text,2.8365648176986724e-06,2.655360503922566e-06,1.0401794270364917e-06,2.9584573439933592e-06,2.438137016724795e-06,0.00039895495865494013
tribe,0.00907783955335617,2.7073169803770725e-06,4.489180719247088e-05,0.00027286552358418703,2.4806497549434425e-06,0.0008930565090849996
youth,0.0028788724448531866,8.425747182627674e-06,1.0453206868987763e-06,2.975116558445734e-06,2.4506925910827704e-06,2.163103999919258e-06
mouth,2.8371141524985433e-06,2.658127186805359e-06,1.0406814681118703e-06,2.9581583476101514e-06,0.0007155935163609684,2.154547701138654e-06
human body,2.8558911253639963e-06,0.0004919639904983342,1.0404294243926415e-06,2.956313892354956e-06,2.4384810330957407e-06,2.152075239791884e-06
eyebrow,0.0011749366531148553,2.6624632027960615e-06,1.0414022426630254e-06,2.964224222523626e-06,2.442500544930226e-06,0.00017872393073048443
town square,2.8375388865242712e-06,2.6578129563858965e-06,0.0014278292655944824,2.9576110591733595e-06,2.4394114461756544e-06,2.1536868644034257e-06
summer,2.924553655248019e-06,2.657463255673065e-06,0.00030487673939205706,2.957323431473924e-06,2.4384717107750475e-06,2.154407866328256e-06
living room,1.8364269635640085e-05,2.656239303178154e-06,1.0403639407741139e-06,0.0007618521340191364,2.4392904833803186e-06,2.153319201170234e-06
ecoregion,0.0005258943419903517,0.0011363066732883453,0.0012327347649261355,0.0003027682541869581,0.003150795353576541,0.0001843149511842057
tiger shark,0.0003216208715457469,2.6717775654105935e-06,1.0489836768101668e-06,2.981513034683303e-06,2.4500873223587405e-06,0.008382784202694893
dish,2.838226237145136e-06,2.6586546937323874e-06,0.00030529455398209393,2.958973709610291e-06,2.438429874018766e-06,2.1543833099713083e-06
nail,0.0008308803662657738,2.6825391614693217e-06,1.0508321111046826e-06,2.989054564750404e-06,2.4559005851187976e-06,0.00039914523949846625
paddy field,2.8364243007672485e-06,2.657154027474462e-06,1.0555568223935552e-06,2.957230208266992e-06,0.0004513602762017399,2.1534362986130873e-06
earless seal,0.0005254303687252104,2.657526465554838e-06,1.0402161478850758e-06,2.957238848466659e-06,2.4390299131482607e-06,2.1529967852984555e-06
mixed-use,2.8364079298626166e-06,2.6563077426544623e-06,1.0405882449049386e-06,0.0008678882732056081,2.438988076391979e-06,2.1536827716772677e-06
manatee,2.8343933990981895e-06,0.0036456361413002014,1.04016953628161e-06,2.9564716896857135e-06,2.4377325189561816e-06,2.1518944777199067e-06
adaptation,0.03914978727698326,0.00837128795683384,0.0037600016221404076,0.010502590797841549,0.005912255961447954,0.0053316568955779076
reflecting pool,2.837262854882283e-06,2.6583504677546443e-06,0.00030531754600815475,2.958045342893456e-06,2.4383602976740804e-06,2.1526170712604653e-06
old-growth forest,2.8470858524087816e-06,3.136213490506634e-05,0.0022217240184545517,2.9667187391169136e-06,3.088244920945726e-05,2.158786628569942e-06
sea cave,0.0008313333382830024,2.6551224436843768e-06,1.0398898666608147e-06,2.956753633043263e-06,2.5005967927427264e-06,2.152506112906849e-06
swallow,2.835656005117926e-06,2.65852531811106e-06,1.0404195336377597e-06,0.0040586781688034534,2.4392602426814847e-06,2.1529619971261127e-06
army,2.8432614271878265e-05,0.004227417055517435,1.0422945706523024e-06,2.9648688268935075e-06,2.4408868739556056e-06,0.00014517284580506384
electricity,2.838204636645969e-06,2.6576938125799643e-06,0.00019272560894023627,2.959549419756513e-06,2.4399885205639293e-06,2.1546338757616468e-06
raft,2.836167141140322e-06,0.000779534864705056,1.040522761286411e-06,2.9575603548437357e-06,2.440495791233843e-06,2.1528469460463384e-06
ranch,0.0005253867711871862,2.6556035663816147e-06,1.0407529771327972e-06,2.9578536668850575e-06,2.4401747396041173e-06,2.1545558865909697e-06
atmosphere,0.0008850510348565876,0.0019189974991604686,0.007913699373602867,0.003903161035850644,0.0029304977506399155,0.002008166629821062
cave,0.00029167826869525015,2.671813263077638e-06,1.2104050028938218e-06,2.9694360819121357e-06,0.0032539544627070427,2.160191115763155e-06
pelican,0.003891937667503953,2.6574784897093195e-06,1.0408065236333641e-06,2.9576506221928867e-06,2.43818817580177e-06,2.153323293896392e-06
fowl,2.8369679512252333e-06,0.000492107355967164,1.0406348565084045e-06,2.9584573439933592e-06,2.439923264319077e-06,2.15413274418097e-06
cheerleading,2.8361348540784093e-06,0.0004921270883642137,1.0407271702206344e-06,2.9587197332148207e-06,2.439443960611243e-06,2.1535595351451775e-06
historic site,2.8576891963894013e-06,2.681377964108833e-06,1.0510004813113483e-06,0.0003108599630650133,0.007315967231988907,2.1622070107696345e-06
social group,0.0020157417748123407,1.3452767234412022e-05,0.00013607430446427315,2.9803586585330777e-06,0.001146142021752894,0.00169759476557374
rock climbing,2.835336999851279e-06,0.0004921627114526927,1.0402558245914406e-06,2.9579043712146813e-06,2.4389973987126723e-06,2.153877858290798e-06
mortarboard,2.8371871394483605e-06,2.6595980671118014e-06,0.00030528029310517013,2.959047151307459e-06,2.440200205455767e-06,2.154931962650153e-06
social work,2.83752797258785e-06,2.6579093628242845e-06,1.0411123412268353e-06,2.9575885491794907e-06,0.00045176531421020627,2.1536375243158545e-06
automotive exterior,2.8363160708977375e-06,2.656900505826343e-06,0.0003053338441532105,2.9568241188826505e-06,2.438285719108535e-06,2.153019522666e-06
burro,2.8357480914564803e-06,1.4708153685205616e-05,0.00027222558856010437,2.9570835522463312e-06,2.4390160433540586e-06,2.1526623186218785e-06
playground,2.8374522571539273e-06,2.6558163881418295e-06,1.0407311492599547e-06,2.95961444862769e-06,0.0006579348701052368,8.403702850046102e-06
siberian tiger,2.8413787731551565e-06,2.6598058866511565e-06,1.0415830047350028e-06,0.00012618923210538924,0.001157647930085659,2.1571011075138813e-06
autumn,2.836570274666883e-06,0.0007795385899953544,1.0405267403257312e-06,2.9576899578387383e-06,2.4392579689447302e-06,2.153294644813286e-06
outcrop,2.835493887687335e-06,2.656984179338906e-06,1.0404453405499225e-06,2.9568693662440637e-06,2.4383741674682824e-06,0.0006319115054793656
line,2.8625308914342895e-06,6.89410535414936e-06,0.00030477848486043513,0.003582573728635907,0.0007335459231399,2.1694920633308357e-06
music venue,2.9320601697691018e-06,0.0004925040993839502,0.00030476946267299354,2.964733084809268e-06,2.4422047317784745e-06,2.156335995096015e-06
indian elephant,0.00118082738481462,0.002246242482215166,0.0017612507799640298,2.9836519388481975e-06,0.00018670648569241166,2.1800278773298487e-06
cetacea,2.8433466923161177e-06,2.705623955989722e-06,0.0011509450851008296,2.9703876407438656e-06,2.4520720671716845e-06,9.199199848808348e-05
fisheye lens,2.8364079298626166e-06,2.6572097340249456e-06,0.0003053160908166319,2.9579409783764277e-06,2.439434865664225e-06,2.1535472569667036e-06
hospital bed,2.837774218278355e-06,2.6561860977381002e-06,1.0402637826700811e-06,2.9571062896138756e-06,2.4393905277975136e-06,0.0029550218023359776
environmental art,2.8404738259268925e-06,2.6587408683553804e-06,1.0425749223941239e-06,2.9588663892354816e-06,0.003346511861309409,2.1559824290307006e-06
trunk,2.8485958409874e-06,2.696049932637834e-06,0.00019263758440501988,0.0008676635916344821,2.45124897446658e-06,0.00039923260919749737
urban area,0.0005255734431557357,2.6809739210875705e-06,0.00019238203822169453,0.004718586336821318,2.462622433085926e-06,0.0005551810609176755
terrestrial plant,2.842305548256263e-06,2.6586444619169924e-06,0.0007476343889720738,2.962771532111219e-06,2.4414316612819675e-06,2.1562536858255044e-06
child,0.007703803014010191,0.003749129129573703,0.003441275330260396,0.0001285761536564678,0.001450012088753283,0.003906784579157829
dairy cow,2.8360509531921707e-06,0.0036455229856073856,1.0406080264147022e-06,2.9574418931588298e-06,2.438694991724333e-06,2.154284629796166e-06
film noir,2.835666919054347e-06,2.656358446984086e-06,0.0001927833363879472,2.9558120786532527e-06,2.437823013679008e-06,2.153003151761368e-06
bird,0.006609784904867411,0.002440875396132469,0.0014184326864778996,0.004441692028194666,0.006297409534454346,0.0012947138166055083
sahara,2.8419804039003793e-06,2.665153488123906e-06,0.0021330085583031178,2.9949183044664096e-06,5.1733164582401514e-05,2.1607968392345356e-06
dike,2.834936822182499e-06,2.6552515919320285e-06,1.0403550732007716e-06,2.9554230422945693e-06,2.4377509362238925e-06,0.0006319615058600903
aeolian landform,2.8526656024041586e-06,2.6682025691115996e-06,0.0023123070131987333,0.00019442991469986737,3.536047006491572e-05,2.163729277526727e-06
llama,2.8383669814502355e-06,2.6592961148708127e-06,1.041620862451964e-06,2.9599191293527838e-06,2.4418159227934666e-06,0.0006317496881820261
bonfire,2.8381937227095477e-06,2.6582667942420812e-06,0.00019271421479061246,2.958355707960436e-06,2.4425262381555513e-06,2.154650474039954e-06
infrastructure,2.8656199901888613e-06,0.00012576945300679654,0.0005253436975181103,0.0038134008646011353,0.0004520303336903453,9.014996976475231e-06
insect,2.834558245012886e-06,2.6541983970673755e-06,0.00019280870037619025,2.9563589123426937e-06,2.4367004698433448e-06,2.152120259779622e-06
ceremony,0.0010040224296972156,2.679706085473299e-06,1.0528884786253911e-06,0.001046718331053853,0.005186691880226135,2.177480610043858e-06
romance,2.837103238562122e-06,2.657747018020018e-06,1.0403510941614513e-06,2.9578141038655303e-06,2.438904402879416e-06,0.0029550062026828527
road,2.872222012229031e-06,0.00015574759163428098,0.000511480902787298,0.004730370827019215,2.470566187184886e-06,0.0004613390192389488
scrap,0.002001313492655754,2.6808588700077962e-06,1.0487466397535172e-06,2.9831512620148715e-06,0.0002387108252150938,2.16437729250174e-06
garden,2.834396127582295e-06,0.0007796259596943855,1.040347115122131e-06,2.9575828648376046e-06,2.4374348868150264e-06,2.151865828636801e-06
trestle,2.8370409381750505e-06,0.0007748054922558367,1.040832330545527e-06,3.3555954814801225e-06,2.439044010316138e-06,2.1536416170420125e-06
galaxy,2.8453539471229305e-06,0.0007797345169819891,1.0457844155098428e-06,2.9711300157941878e-06,0.00045187538489699364,0.0006318934028968215
wrangler,2.8357480914564803e-06,2.786830691547948e-06,1.0398124459243263e-06,2.9574080144811887e-06,2.7101355044578668e-06,0.00039465949521400034
skateboarding equipment,2.837111424014438e-06,2.657154027474462e-06,2.4054716050159186e-05,0.0006280035013332963,2.4401072096225107e-06,2.1529085643123835e-06
car,0.0005087213939987123,2.660290419953526e-06,1.0418035572001827e-06,4.554396582534537e-06,0.00045187410432845354,2.15738509723451e-06
rays and skates,2.835315399352112e-06,2.656084916452528e-06,1.039875883179775e-06,2.9570442166004796e-06,2.437625425955048e-06,0.0003989865363109857
pilgrims,2.837647116393782e-06,3.5230641515227035e-05,1.0406686214992078e-06,2.9614270715683233e-06,2.4392068098677555e-06,0.00028421622118912637
plastic,3.0143287403916474e-06,2.6566801807348384e-06,1.0416287068437668e-06,2.9585646643681685e-06,0.0007135382038541138,2.1534015104407445e-06
lion,0.0002344881067983806,2.694230261113262e-06,0.0020649610087275505,2.9927227842563298e-06,0.003207310801371932,2.1737955648859497e-06
watercourse,0.0008307900279760361,2.6942454951495165e-06,0.001410931465215981,2.9859634196327534e-06,2.5223300781362923e-06,0.0015476732514798641
screenshot,2.8515585199784255e-06,2.6686529963626526e-06,1.0442147413414204e-06,2.9780289878544863e-06,0.005208191461861134,2.1615760488202795e-06
fossil,2.8372521683195373e-06,2.6569969122647308e-06,1.0404334034319618e-06,2.9581526632682653e-06,2.43873455474386e-06,0.0003989205288235098
tyrannosaurus,2.837154625012772e-06,2.657534196259803e-06,1.0414519238111097e-06,2.9598486435133964e-06,2.4394767024205066e-06,0.00039886441663838923
gopher tortoise,2.836691919583245e-06,2.656312744875322e-06,1.0404136219221982e-06,2.9565676413767505e-06,2.4388252768403618e-06,0.00039894733345136046
desert palm,2.8346503313514404e-06,2.655345269886311e-06,0.00019278535910416394,2.9568495847343e-06,2.4381740786338923e-06,2.153212562916451e-06
arthropod,2.8354829737509135e-06,2.6554414489510236e-06,0.00019277965475339442,2.9566465400421293e-06,2.438704314045026e-06,2.153093419110519e-06
rapid,2.835047780536115e-06,2.6556592729320982e-06,1.0400624432804761e-06,2.9588325105578406e-06,2.438490355416434e-06,0.0006319208187051117
titi,2.8372521683195373e-06,2.657615141288261e-06,1.040633833326865e-06,2.958570121336379e-06,0.0007156122592277825,2.1534403913392453e-06
bedroom,2.837241254383116e-06,2.658188122950378e-06,1.0413784821139416e-06,2.9583445666503394e-06,0.0033466299064457417,2.154748926841421e-06
sunrise,2.8453050617827103e-06,0.0007796084391884506,0.0009531179093755782,2.9684335913771065e-06,2.448772193019977e-06,2.160213853130699e-06
mode of transport,2.866059958250844e-06,2.6817767775355605e-06,0.001410744502209127,0.0005480537656694651,0.000451964617241174,2.1748614926764276e-06
street football,2.834277211150038e-06,2.656287506397348e-06,1.0405465218354948e-06,2.9567199817392975e-06,3.462594031589106e-05,0.0002794666215777397
silk,2.834709675880731e-06,0.0007795612327754498,1.0405941566205001e-06,2.9588072720798664e-06,2.4380556169489864e-06,2.1534938241529744e-06
automotive tire,2.83752797258785e-06,2.6558695935818832e-06,1.0406547517050058e-06,2.9576560791610973e-06,0.00045180838787928224,2.153249397451873e-06
interaction,2.9261213967402e-06,2.6614197849994525e-06,1.0500506277821842e-06,0.0006641970248892903,2.9204886232037097e-05,0.003679685527458787
mane,2.8467979973356705e-06,1.5985553545760922e-05,0.00027030115597881377,2.9672194159502396e-06,2.44823513639858e-06,0.002954348223283887
monolith,2.8367110189719824e-06,2.6598565909807803e-06,0.00019272083591204137,2.9594507395813707e-06,2.440602884234977e-06,2.154305093426956e-06
photograph,0.0012920871376991272,2.693973328860011e-06,0.006031757686287165,1.2813628018193413e-05,3.706257848534733e-05,0.004621371626853943
hill,2.891854592235177e-06,0.001593918539583683,0.0022209242451936007,3.004415930263349e-06,0.001177324098534882,0.001260246615856886
fell,2.850623104677652e-06,0.00011346276005497202,0.0007593872724100947,3.067976422244101e-06,2.4524881609977456e-06,0.00028725151787512004
air travel,2.836510702763917e-06,2.6583884391584434e-06,1.0410527693238691e-06,2.9579157398984535e-06,2.5791575808398193e-06,0.0006301768007688224
auto part,0.0004900979110971093,2.656910737641738e-06,1.0413447171231383e-06,6.887540166644612e-06,2.4394300908170408e-06,2.1545558865909697e-06
cash crop,2.840419710992137e-06,2.6604757294990122e-06,1.0416804343549302e-06,2.9640377761097625e-06,0.001442491076886654,9.258829959435388e-05
litter,0.002001824090257287,2.6711229565989925e-06,1.0472983831277816e-06,2.9790771804982796e-06,0.00023854151368141174,2.1653249859809875e-06
wall,2.887373739213217e-06,1.1364853889972437e-05,0.0024540279991924763,0.0026844190433621407,0.005210044793784618,2.184644017688697e-06
bengal tiger,2.8403574106050655e-06,2.662564611455309e-06,1.0417081739433343e-06,0.00012617865286301821,0.0011576567776501179,2.1557109448622214e-06
design,0.0017043242696672678,0.0015592020936310291,1.0730284429882886e-06,0.0005856495117768645,0.0035616077948361635,0.00023963666171766818
horse grooming,2.8340259632386733e-06,0.0036456186790019274,1.0402696943856427e-06,2.9572443054348696e-06,2.437611556160846e-06,2.1523851501115132e-06
maple leaf,2.8355532322166255e-06,0.0007795478450134397,1.0405395869383938e-06,2.957475771836471e-06,2.439983745716745e-06,2.153019522666e-06
recreation,0.0015600089682266116,0.001595051377080381,0.0038344827480614185,0.009528802707791328,0.004676230251789093,2.152184970327653e-05
tradition,0.0022864644415676594,2.7248556762060616e-06,6.973804556764662e-05,0.0030517694540321827,0.007056561764329672,0.0029481619130820036
dress shirt,2.8351612400001613e-06,0.0007796147838234901,1.040167489918531e-06,2.9568495847343e-06,2.4375278826482827e-06,2.1527935132326093e-06
sail,2.8360400392557494e-06,2.6561860977381002e-06,1.0405416333014728e-06,0.0005479163373820484,2.4395278614974814e-06,2.154208686988568e-06
family car,0.0005051643820479512,2.655760681591346e-06,1.0402845873613842e-06,4.9416958063375205e-06,2.4385788037761813e-06,2.1537668999371817e-06
aerial photography,2.865669102902757e-06,0.0001674058730714023,1.0591708132778876e-06,0.005957058165222406,0.0036854520440101624,0.0008833367028273642
safari,0.002779892412945628,0.002604331821203232,0.00034312589559704065,2.9925856779300375e-06,0.0010674307122826576,0.0006311403121799231
harrier,2.83904387288203e-06,2.657574668774032e-06,0.0003052762185689062,2.9593547878903337e-06,2.439448735458427e-06,2.1561941139225382e-06
branch,2.8691474653896876e-06,0.008150544948875904,0.0004311592783778906,0.00041712980601005256,2.4631156065879622e-06,0.00039891956839710474
watercolor paint,2.837939518940402e-06,2.6577242806524737e-06,1.0411887387817842e-06,2.961537120427238e-06,2.4430783014395274e-06,0.0006317521329037845
shadow,2.8433466923161177e-06,2.6644952413334977e-06,1.0435895774207893e-06,0.0008683544001542032,0.00334632839076221,2.1560028926614905e-06
finger,0.0008315803715959191,2.6736356630863156e-06,1.0454872381160385e-06,2.9698182970605558e-06,2.4502719497832004e-06,0.00039912620559334755
cap,2.8352208119031275e-06,2.6565812731860206e-06,1.040850293065887e-06,2.958104687422747e-06,2.4389323698414955e-06,0.0006318879895843565
river,2.876363851100905e-06,2.691210283956025e-06,0.002443817211315036,0.00043125406955368817,0.00018431601347401738,0.0014584024902433157
horse tack,0.0008322562789544463,2.657437789821415e-06,1.040347115122131e-06,2.9566861030616565e-06,2.438420551698073e-06,2.15332738662255e-06
island,2.8346016733848955e-06,2.65598600890371e-06,1.0404036174804787e-06,0.0005479748360812664,2.4385044525843114e-06,2.153331479348708e-06
tree,0.013405670411884785,0.01059673074632883,0.020279191434383392,0.0025074793957173824,0.007312716916203499,0.0022758569102734327
automotive wheel system,2.836375415427028e-06,2.6580714802548755e-06,1.0407886747998418e-06,2.960156280096271e-06,0.0004517553898040205,2.153886043743114e-06
crowd,0.012470720335841179,0.0005201517487876117,0.00021471307263709605,3.004622158186976e-06,0.0014624916948378086,2.195890147049795e-06
harbor seal,0.0005254230927675962,2.656989408933441e-06,1.0404174872746808e-06,2.958948243758641e-06,2.438346200506203e-06,2.1527873741433723e-06
flock,0.0008322626817971468,2.656358446984086e-06,1.0402508223705809e-06,2.9576449378510006e-06,2.4383182335441234e-06,2.1534794996114215e-06
natural landscape,0.0024180966429412365,0.003365047974511981,0.016703398898243904,0.002880389802157879,0.001991395140066743,0.003617130918428302
pink,2.8514389214251423e-06,2.6711838927440112e-06,0.00033631117548793554,0.006009680684655905,2.454327386658406e-06,0.00030965512269176543
close-up,0.0017038489459082484,0.0007801908650435507,1.0686146652005846e-06,0.004054799675941467,2.4530122573196422e-06,2.1629514321830356e-06
bull,2.837614601958194e-06,2.656474862305913e-06,1.0414162261440651e-06,0.0008678142330609262,2.4386251880059717e-06,2.1551682038989384e-06
austrian pinscher,0.003886214690282941,2.6569182409730274e-06,1.1889512734342134e-06,2.9565055683633545e-06,2.4372466214117594e-06,2.15345062315464e-06
metropolis,2.841901732608676e-06,2.6619375148584368e-06,1.0430403563077562e-06,3.140223998343572e-05,2.443514176775352e-06,0.0011754650622606277
velociraptor,2.836995008692611e-06,2.655887328728568e-06,1.0400763130746782e-06,2.9574418931588298e-06,2.439853460600716e-06,0.0003989378164988011
electrical supply,2.8369274787110044e-06,2.656373681020341e-06,0.00019277413957752287,2.9566690500359982e-06,2.438490355416434e-06,2.152315346393152e-06
white rhinoceros,2.841432888089912e-06,0.001437242142856121,1.0415443512101774e-06,3.5896358895115554e-05,2.4421394755336223e-06,2.1575024220510386e-06
common snapping turtle,2.837279225786915e-06,2.6595623694447568e-06,1.0412225037725875e-06,2.9597329103125958e-06,2.4406353986705653e-06,0.00039883569115772843
sunglasses,2.836946350726066e-06,2.6573061404633336e-06,0.0003053198743145913,2.9573402571259066e-06,2.43873455474386e-06,2.1535925043281168e-06
turquoise,2.844702748916461e-06,2.662176257217652e-06,0.002169466344639659,0.003261925419792533,2.4412686343566747e-06,2.160184976673918e-06
mural,2.839899480022723e-06,2.659745177879813e-06,0.0014277666341513395,2.9608536351588555e-06,2.4397884317295393e-06,2.15632576328062e-06
coffee table,2.835785835486604e-06,2.6547729703452205e-06,1.0400683549960377e-06,0.0005479693645611405,2.4392370505665895e-06,2.1537628072110238e-06
symmetry,2.845326889655553e-06,0.0007786499336361885,1.0453965160195366e-06,0.0005484969005919993,2.4545308860979276e-06,2.16487478610361e-06
oryx,2.834677388818818e-06,2.656277274581953e-06,0.0014278612798079848,2.958445975309587e-06,2.437992861814564e-06,2.153331479348708e-06
metropolitan area,2.852834086297662e-06,2.666579575816286e-06,0.0001257248513866216,0.0011886408319696784,2.4514663437003037e-06,0.000961320532951504
driving,0.0005100816488265991,2.6554669148026733e-06,1.0406298542875447e-06,4.394564257381717e-06,2.4390114958805498e-06,2.1533357994485414e-06
sculpture,2.8443284918466816e-06,2.663194436536287e-06,0.0014274691930040717,2.965909516206011e-06,2.4464286525471834e-06,0.0006325777503661811
military camouflage,1.6910536942305043e-05,0.00415374431759119,1.0421782690173131e-06,2.9629693472088547e-06,2.4427124571957393e-06,0.00021234074665699154
crew,2.835607347151381e-06,0.0007795400451868773,1.040735128299275e-06,2.9576335691672284e-06,2.439202035020571e-06,2.1535925043281168e-06
meal,2.838643240465899e-06,2.6597906526149018e-06,0.00030526280170306563,2.958479853987228e-06,2.4415248844888993e-06,2.1555258626904106e-06
violet,2.857640311049181e-06,2.678791361176991e-06,1.047813952936849e-06,2.9832308428012766e-06,2.4629207473481074e-06,0.0003977912710979581
plantation,2.8398942504281877e-06,2.660011432453757e-06,1.0421414344818913e-06,2.961946620416711e-06,0.0014425715198740363,9.255872282665223e-05
tunnel,2.8443284918466816e-06,2.6610898657963844e-06,1.0432929684611736e-06,0.000547866162378341,0.00045192689867690206,2.1554189970629523e-06
reptile,2.8863194074801868e-06,2.6771976990858093e-06,4.451960921869613e-05,0.0037606076803058386,2.4685289190529147e-06,0.010349777527153492
harvest,2.8382155505823903e-06,0.0007795378332957625,1.0426882681713323e-06,2.9610484943987103e-06,0.0004519596404861659,2.157026983695687e-06
domestic rabbit,2.8360266242088983e-06,2.6823959160537925e-06,1.0402379757579183e-06,2.9564491796918446e-06,2.4378207399422536e-06,0.0006316397921182215
haze,2.83703298009641e-06,2.657189497767831e-06,1.0406388355477247e-06,0.0005478624952957034,2.4396906610490987e-06,2.155316224161652e-06
phd,2.835277427948313e-06,2.6576508389553055e-06,0.0003053213295061141,2.9575996904895874e-06,2.440290927552269e-06,2.1527791886910563e-06
cartilaginous fish,0.0002480309340171516,2.691500185392215e-06,5.968015466351062e-05,2.9857583285775036e-06,2.4676676275703358e-06,0.013111816719174385
pomacentridae,2.8360129817883717e-06,2.6554112082521897e-06,1.0401615782029694e-06,2.9568327590823174e-06,0.0004518631030805409,2.1526293494389392e-06
pony,2.8373926852509612e-06,0.003645479679107666,1.040407596519799e-06,2.9591176371468464e-06,2.439613808746799e-06,2.1539765384659404e-06
house,0.00012030570360366255,2.695376451811171e-06,0.0003454716061241925,0.009033897891640663,2.4860398752935e-06,0.0001626499288249761
honeymoon,2.8346610179141862e-06,2.6571033231448382e-06,1.0409019068902126e-06,2.9580680802610004e-06,2.4382393348787446e-06,0.002955030184239149
temple,0.0025667259469628334,0.0003062215109821409,0.0016753044910728931,0.0016546737169846892,0.009274113923311234,0.0005646118661388755
material property,2.8352937988529447e-06,0.0004919797065667808,1.0403351780041703e-06,2.974458311655326e-06,2.439239324303344e-06,2.1530481717491057e-06
mansion,2.83504505205201e-06,2.6558316221780842e-06,1.0403391570434906e-06,0.0005479516112245619,2.438913725200109e-06,2.154196408810094e-06
sky,0.009211626835167408,0.01605295017361641,0.04493151605129242,0.02812141180038452,0.013310495764017105,0.01679740846157074
history,2.847759105861769e-06,2.6607472136674915e-06,1.0447027989357593e-06,2.9716429708059877e-06,0.003306692698970437,2.157796643587062e-06
mud,0.0010977463098242879,2.658659695953247e-06,0.0002117328840540722,2.9616896881634602e-06,2.441550350340549e-06,2.1564881080848863e-06
twig,2.8370761810947442e-06,2.6873581191466656e-06,1.0406080264147022e-06,0.0008674253476783633,2.4381556613661814e-06,2.153261675630347e-06
joint,0.0029389529954642057,2.67709538093186e-06,1.0475800991116557e-06,2.9758032269455725e-06,2.461152689647861e-06,0.0003984294889960438
wadi,2.8563133582792943e-06,0.00016753555973991752,1.0468031632626662e-06,2.970906052723876e-06,0.005891141481697559,2.164371153412503e-06
carriage,2.8349745662126224e-06,2.65558833234536e-06,0.00030535832047462463,2.956085609184811e-06,2.4375790417252574e-06,2.1526252567127813e-06
glacial landform,2.857220579244313e-06,0.001596135669387877,1.0473632983121206e-06,0.0021275943145155907,4.819475179829169e-06,0.0029272716492414474
feather,2.9521440865210025e-06,0.0015957901487126946,0.0003040938754566014,2.97249312097847e-06,0.004425048362463713,2.1667501641786657e-06
parrot,2.835477516782703e-06,2.656368678799481e-06,1.040143729369447e-06,2.956085609184811e-06,2.439348691041232e-06,0.000398964446503669
heron,2.835128725564573e-06,2.6557454475550912e-06,1.0405028660898097e-06,2.9554119009844726e-06,2.438211367916665e-06,0.0006319443346001208
sea slug,0.0008316200110130012,2.6678337690100307e-06,1.0445135103509529e-06,2.9659490792255383e-06,2.4464613943564473e-06,2.1575351638603024e-06
constellation,2.8341014512989204e-06,0.0004922685911878943,1.0398977110526175e-06,2.9557218113041017e-06,2.4372952793783043e-06,2.151956095985952e-06
steppe,2.8424954052752582e-06,0.0010670633055269718,1.0444377949170303e-06,2.9699315291509265e-06,0.000721813237760216,0.0001950809091795236
cuisine,2.873265884772991e-06,0.0010096452897414565,0.00030562051688320935,2.9831739993824158e-06,2.509538944650558e-06,0.00023460286320187151
mound-building termites,2.8380259209370706e-06,2.655760681591346e-06,0.0001927541015902534,2.958017148557701e-06,2.438764795442694e-06,2.1539765384659404e-06
alaunt,2.835558689184836e-06,0.0004920508363284171,1.0445075986353913e-06,2.9579523470602e-06,2.437611556160846e-06,2.15316322282888e-06
ferret,2.8355425456538796e-06,2.657113554960233e-06,1.0406814681118703e-06,3.433541860431433e-05,0.0005853007896803319,2.154268258891534e-06
morning,0.0008319698390550911,0.0027600694447755814,0.006439414341002703,3.01885984299588e-06,0.0019198596710339189,0.0002900093386415392
lake,2.857135996237048e-06,2.678591954463627e-06,0.0020649286452680826,0.00043119999463669956,0.00018444700981490314,2.176504722228856e-06
big cats,0.00012341380352154374,0.000831281824503094,0.0014238912845030427,2.9836548947059782e-06,0.0029475337360054255,2.1762618871434825e-06
property,1.4000168448546901e-05,2.6611023713485338e-06,1.0426166454635677e-06,0.0026162657886743546,2.4426053641946055e-06,2.1569469481619308e-06
melting,0.0003346076118759811,2.6554769192443928e-06,2.0529732864815742e-05,2.957721108032274e-06,2.438495130263618e-06,2.153294644813286e-06
weasel,2.8355641461530467e-06,2.655958269315306e-06,1.0402379757579183e-06,3.442607703618705e-05,0.0005851263995282352,2.15316322282888e-06
jackal,2.8370707241265336e-06,2.6587306365399854e-06,0.0001927171542774886,2.961980499094352e-06,2.4397418201260734e-06,2.1544735773204593e-06
vegetation,2.882580929508549e-06,0.0008905807044357061,0.0036977899726480246,3.005189682880882e-06,0.00019601130043156445,0.0012926757335662842
